timestamp,artist,title,genres,popularity
2025-12-31 18:04:00,IV Of Spades,Konsensya,"opm, pinoy indie, harana, p-pop, parang, kundiman",69
2025-12-31 18:07:00,IV Of Spades,Tamis ng Pagkakamali,"opm, pinoy indie, harana, p-pop, parang, kundiman",69
2025-12-31 18:11:00,IV Of Spades,Aura,"opm, pinoy indie, harana, p-pop, parang, kundiman",69
2025-12-31 18:16:00,IV Of Spades,Karma,"opm, pinoy indie, harana, p-pop, parang, kundiman",69
2025-12-31 18:20:00,IV Of Spades,Tangerine Boulevard,"opm, pinoy indie, harana, p-pop, parang, kundiman",69
2025-12-31 18:24:00,IV Of Spades,Kabisado,"opm, pinoy indie, harana, p-pop, parang, kundiman",69
2025-12-31 18:28:00,IV Of Spades,Rewind,"opm, pinoy indie, harana, p-pop, parang, kundiman",69
2026-01-01 14:14:00,Kinissue,Along The Path,"lo-fi, lo-fi hip hop",44
2026-01-01 14:16:00,Nuver,aurora,"lo-fi hip hop, lo-fi, lo-fi beats",53
2026-01-01 14:18:00,Yasumu,Cascades,"lo-fi hip hop, lo-fi, lo-fi beats",51
2026-01-01 14:20:00,herman.,Dusk,"lo-fi, lo-fi hip hop",47
2026-01-01 14:22:00,bCalm,Wishful,"lo-fi, lo-fi hip hop, lo-fi beats",57
2026-01-01 14:25:00,Blue Wednesday,bridge to my heart - instrumental,"lo-fi hip hop, lo-fi, lo-fi beats",55
2026-01-01 14:27:00,WYS,Never Let Me Go,"lo-fi, lo-fi hip hop, lo-fi beats",54
2026-01-01 14:30:00,Nadav Cohen,Dusty Attic,"lo-fi, lo-fi hip hop",51
2026-01-01 14:34:00,azayaka,from town to town,"lo-fi, lo-fi beats, christian lo-fi",49
2026-01-01 14:36:00,kainbeats,Lilac,"lo-fi, lo-fi hip hop, lo-fi beats",60
2026-01-01 14:38:00,Xander.,Life is Short,"lo-fi, lo-fi hip hop, lo-fi beats, jazz beats",56
2026-01-01 14:41:00,Tibeauthetraveler,Moving On,"lo-fi, lo-fi hip hop, lo-fi beats",57
2026-01-01 14:44:00,Living Room,Unreal Dream,"lo-fi hip hop, lo-fi, lo-fi beats",54
2026-01-01 14:46:00,another silent weekend,hey how are you,"lo-fi, lo-fi hip hop, lo-fi beats",46
2026-01-01 14:49:00,Xander.,Thoughtful,"lo-fi, lo-fi hip hop, lo-fi beats, jazz beats",56
2026-01-01 14:54:00,Lenny Loops,A Thousand Years Behind My Eyes,"lo-fi, lo-fi hip hop, lo-fi beats",56
2026-01-01 14:52:00,Solar Body,The Beforelife,lo-fi,47
2026-01-01 14:56:00,Kupla,Lavender,"lo-fi hip hop, lo-fi, lo-fi beats",54
2026-01-01 16:55:00,Kanisan,Summer Wind,"lo-fi hip hop, lo-fi, lo-fi beats",56
2026-01-01 16:58:00,dosi,Isolation,"lo-fi, lo-fi beats",55
2026-01-01 17:00:00,Yasumu,Lightfall,"lo-fi hip hop, lo-fi, lo-fi beats",51
2026-01-01 17:01:00,Kanisan,Snowdrops,"lo-fi hip hop, lo-fi, lo-fi beats",56
2026-01-01 17:03:00,Yasumu,Afloat,"lo-fi hip hop, lo-fi, lo-fi beats",51
2026-01-01 17:06:00,Loafy Building,Ava,"lo-fi, lo-fi hip hop, lo-fi beats",50
2026-01-01 17:08:00,Tibeauthetraveler,Dragonwalker,"lo-fi, lo-fi hip hop, lo-fi beats",57
2026-01-01 17:11:00,Living Room,Flow,"lo-fi hip hop, lo-fi, lo-fi beats",54
2026-01-01 17:16:00,marsquake,Still Learning,lo-fi,54
2026-01-01 17:18:00,Nuver,drift,"lo-fi hip hop, lo-fi, lo-fi beats",53
2026-01-01 17:21:00,Aboueb,missed call,lo-fi,33
2026-01-01 17:23:00,vhskid.,Lights Down Low,lo-fi,42
2026-01-01 17:25:00,HOKØ,Bords de Marne,"lo-fi, jazz beats",52
2026-01-01 17:27:00,Erwin Do,Conversation,"jazz beats, lo-fi, lo-fi beats",56
2026-01-01 17:29:00,Plant Guy,Towards The Mountains,"lo-fi, lo-fi hip hop",39
2026-01-01 17:31:00,No Spirit,Frozen In Time,"lo-fi hip hop, lo-fi, lo-fi beats",59
2026-01-01 17:35:00,Fosse,on fiji hill,lo-fi,37
2026-01-01 17:37:00,Tibeauthetraveler,Fields of Gray,"lo-fi, lo-fi hip hop, lo-fi beats",57
2026-01-01 17:39:00,Swink,First Encounter,"lo-fi, lo-fi hip hop, lo-fi beats",52
2026-01-01 17:41:00,No One's Perfect,Dusk,"lo-fi hip hop, lo-fi, lo-fi beats",46
2026-01-01 17:44:00,nothingtosay,Lazyness,"lo-fi hip hop, lo-fi, lo-fi beats",46
2026-01-01 17:46:00,Cosmic Koala,Abelio,lo-fi,46
2026-01-01 17:49:00,Living Room,Serenity Within,"lo-fi hip hop, lo-fi, lo-fi beats",54
2026-01-01 17:51:00,Softy,After Hours,"lo-fi hip hop, lo-fi, lo-fi beats",64
2026-01-01 17:53:00,hoogway,Sunrise Echoes,"lo-fi hip hop, lo-fi, lo-fi beats",62
2026-01-01 17:56:00,Lawrence Walther,Tender,"lo-fi, lo-fi hip hop, lo-fi beats",50
2026-01-01 17:58:00,goson,Melodies In Bloom,"lo-fi, lo-fi hip hop, lo-fi beats",54
2026-01-01 18:01:00,Swink,Just You,"lo-fi, lo-fi hip hop, lo-fi beats",52
2026-01-01 18:04:00,Dinis,Guillola,"lo-fi, lo-fi beats",43
2026-01-01 18:07:00,Prithvi,Ascension,"lo-fi, lo-fi hip hop",46
2026-01-01 18:09:00,bCalm,Inner Peace,"lo-fi, lo-fi hip hop, lo-fi beats",57
2026-01-01 18:12:00,Juliàn,By The River,"lo-fi, lo-fi beats",57
2026-01-01 18:14:00,After Noon,Sailboats and Constellations,"lo-fi, lo-fi beats",52
2026-01-01 18:16:00,GlobulDub,Sail,"lo-fi hip hop, lo-fi beats, lo-fi, jazz beats",37
2026-01-01 18:19:00,Casiio,Moonlight Rays,"lo-fi hip hop, lo-fi, lo-fi beats",61
2026-01-01 18:21:00,Softy,Dawnlight,"lo-fi hip hop, lo-fi, lo-fi beats",64
