timestamp,app_name,window_title
2025-12-05 16:47:53,Arc,Google Gemini
2025-12-05 16:47:59,Arc,Google Gemini
2025-12-05 16:48:04,Arc,Google Gemini
2025-12-05 16:48:09,Arc,Google Gemini
2025-12-05 16:48:14,Arc,Google Gemini
2025-12-05 16:48:19,Arc,Google Gemini
2025-12-05 16:48:24,Arc,Google Gemini
2025-12-05 16:48:30,Arc,Google Gemini
2025-12-05 16:48:35,Arc,Google Gemini
2025-12-05 16:48:40,Arc,Google Gemini
2025-12-05 16:48:45,Arc,Google Gemini
2025-12-05 16:48:50,Arc,Google Gemini
2025-12-05 16:48:55,Arc,Google Gemini
2025-12-05 16:49:01,Arc,Google Gemini
2025-12-05 16:49:06,Arc,Google Gemini
2025-12-05 16:49:11,Arc,Google Gemini
2025-12-05 16:49:16,Arc,Google Gemini
2025-12-05 16:49:21,Arc,Google Gemini
2025-12-05 16:49:26,Arc,Google Gemini
2025-12-05 16:49:32,Arc,Google Gemini
2025-12-05 16:49:37,Arc,Google Gemini
2025-12-05 16:49:42,Arc,Google Gemini
2025-12-05 16:49:47,Arc,Google Gemini
2025-12-05 16:49:52,Arc,Google Gemini
2025-12-05 16:49:58,Arc,Google Gemini
2025-12-05 16:50:03,Arc,Google Gemini
2025-12-05 16:50:08,Arc,Google Gemini
2025-12-05 16:50:13,Arc,finetune.ipynb - Colab
2025-12-05 16:50:18,Arc,finetune.ipynb - Colab
2025-12-05 16:50:24,Arc,finetune.ipynb - Colab
2025-12-05 16:50:29,Arc,finetune.ipynb - Colab
2025-12-05 16:50:34,Arc,finetune.ipynb - Colab
2025-12-05 16:50:39,Arc,finetune.ipynb - Colab
2025-12-05 16:50:44,Arc,finetune.ipynb - Colab
2025-12-05 16:50:49,Arc,finetune.ipynb - Colab
2025-12-05 16:50:55,Arc,finetune.ipynb - Colab
2025-12-05 16:51:00,Arc,finetune.ipynb - Colab
2025-12-05 16:51:05,Arc,Google Gemini
2025-12-05 16:51:10,Arc,Google Gemini
2025-12-05 16:51:15,Arc,Google Gemini
2025-12-05 16:51:21,Arc,finetune.ipynb - Colab
2025-12-05 16:51:26,Arc,finetune.ipynb - Colab
2025-12-05 16:51:31,Arc,finetune.ipynb - Colab
2025-12-05 16:51:36,Arc,finetune.ipynb - Colab
2025-12-05 16:51:41,Arc,finetune.ipynb - Colab
2025-12-05 16:51:47,Arc,finetune.ipynb - Colab
2025-12-05 16:51:52,Arc,finetune.ipynb - Colab
2025-12-05 16:51:57,Arc,finetune.ipynb - Colab
2025-12-05 16:52:02,Arc,finetune.ipynb - Colab
2025-12-05 16:52:07,Arc,finetune.ipynb - Colab
2025-12-05 16:52:13,Arc,finetune.ipynb - Colab
2025-12-05 16:52:18,Arc,finetune.ipynb - Colab
2025-12-05 16:52:23,Arc,Google Gemini
2025-12-05 16:52:28,Arc,Google Gemini
2025-12-05 16:52:33,Arc,finetune.ipynb - Colab
2025-12-05 16:52:38,Arc,finetune.ipynb - Colab
2025-12-05 16:52:44,Arc,finetune.ipynb - Colab
2025-12-05 16:52:49,Arc,finetune.ipynb - Colab
2025-12-05 16:52:54,Arc,finetune.ipynb - Colab
2025-12-05 16:52:59,Arc,finetune.ipynb - Colab
2025-12-05 16:53:04,Arc,finetune.ipynb - Colab
2025-12-05 16:53:09,Arc,finetune.ipynb - Colab
2025-12-05 16:53:15,Arc,finetune.ipynb - Colab
2025-12-05 16:53:20,Arc,finetune.ipynb - Colab
2025-12-05 16:53:25,Arc,finetune.ipynb - Colab
2025-12-05 16:53:30,Arc,finetune.ipynb - Colab
2025-12-05 16:53:35,Arc,finetune.ipynb - Colab
2025-12-05 16:53:41,Arc,finetune.ipynb - Colab
2025-12-05 16:53:46,Arc,finetune.ipynb - Colab
2025-12-05 16:53:51,Arc,finetune.ipynb - Colab
2025-12-05 16:53:56,Arc,finetune.ipynb - Colab
2025-12-05 16:54:01,Arc,finetune.ipynb - Colab
2025-12-05 16:54:06,Arc,finetune.ipynb - Colab
2025-12-05 16:54:12,Arc,finetune.ipynb - Colab
2025-12-05 16:54:17,Arc,finetune.ipynb - Colab
2025-12-05 16:54:22,Arc,finetune.ipynb - Colab
2025-12-05 16:54:27,Arc,finetune.ipynb - Colab
2025-12-05 16:54:32,Arc,finetune.ipynb - Colab
2025-12-05 16:54:38,Arc,finetune.ipynb - Colab
2025-12-05 16:54:43,Arc,finetune.ipynb - Colab
2025-12-05 16:54:48,Arc,finetune.ipynb - Colab
2025-12-05 16:54:53,Arc,finetune.ipynb - Colab
2025-12-05 16:54:58,Arc,finetune.ipynb - Colab
2025-12-05 16:55:03,Arc,finetune.ipynb - Colab
2025-12-05 16:55:09,Arc,finetune.ipynb - Colab
2025-12-05 16:55:14,Arc,finetune.ipynb - Colab
2025-12-05 16:55:19,Arc,finetune.ipynb - Colab
2025-12-05 16:55:24,Arc,finetune.ipynb - Colab
2025-12-05 16:55:29,Arc,finetune.ipynb - Colab
2025-12-05 16:55:35,Arc,finetune.ipynb - Colab
2025-12-05 16:55:40,Arc,finetune.ipynb - Colab
2025-12-05 16:55:45,Arc,finetune.ipynb - Colab
2025-12-05 16:55:50,Arc,finetune.ipynb - Colab
2025-12-05 16:55:55,Arc,finetune.ipynb - Colab
2025-12-05 16:56:00,Arc,finetune.ipynb - Colab
2025-12-05 16:56:06,Arc,finetune.ipynb - Colab
2025-12-05 16:56:11,Arc,finetune.ipynb - Colab
2025-12-05 16:56:16,Arc,finetune.ipynb - Colab
2025-12-05 16:56:21,Arc,finetune.ipynb - Colab
2025-12-05 16:56:26,Arc,Google Gemini
2025-12-05 16:56:32,Arc,Google Gemini
2025-12-05 16:56:37,Arc,Google Gemini
2025-12-05 16:56:42,Arc,finetune.ipynb - Colab
2025-12-05 16:56:47,Arc,finetune.ipynb - Colab
2025-12-05 16:56:52,Arc,finetune.ipynb - Colab
2025-12-05 16:56:58,Arc,Google Gemini
2025-12-05 16:57:03,Arc,Google Gemini
2025-12-05 16:57:08,Arc,Google Gemini
2025-12-05 16:57:13,Arc,Google Gemini
2025-12-05 16:57:18,Arc,finetune.ipynb - Colab
2025-12-05 16:57:23,Arc,finetune.ipynb - Colab
2025-12-05 16:57:29,Arc,finetune.ipynb - Colab
2025-12-05 16:57:34,Arc,finetune.ipynb - Colab
2025-12-05 16:57:39,Arc,Welcome To Colab - Colab
2025-12-05 16:57:44,Arc,Welcome To Colab - Colab
2025-12-05 16:57:49,Arc,Untitled - Colab
2025-12-05 16:57:55,Arc,Untitled7.ipynb - Colab
2025-12-05 16:58:00,Arc,Untitled7.ipynb - Colab
2025-12-05 16:58:05,Arc,finetuning.ipynb - Colab
2025-12-05 16:58:10,Arc,finetune.ipynb - Colab
2025-12-05 16:58:15,Arc,finetune.ipynb - Colab
2025-12-05 16:58:20,Arc,finetuning.ipynb - Colab
2025-12-05 16:58:26,Arc,finetune.ipynb - Colab
2025-12-05 16:58:31,Arc,finetune.ipynb - Colab
2025-12-05 16:58:36,Arc,finetune.ipynb - Colab
2025-12-05 16:58:41,Arc,finetune.ipynb - Colab
2025-12-05 16:58:46,Arc,finetune.ipynb - Colab
2025-12-05 16:58:52,Arc,finetuning.ipynb - Colab
2025-12-05 16:58:57,Arc,finetuning.ipynb - Colab
2025-12-05 16:59:02,Arc,finetune.ipynb - Colab
2025-12-05 16:59:07,Arc,finetune.ipynb - Colab
2025-12-05 16:59:12,Arc,finetuning.ipynb - Colab
2025-12-05 16:59:18,Arc,finetune.ipynb - Colab
2025-12-05 16:59:23,Arc,finetuning.ipynb - Colab
2025-12-05 16:59:28,Arc,Google Gemini
2025-12-05 16:59:33,Arc,Google Gemini
2025-12-05 16:59:38,Arc,finetuning.ipynb - Colab
2025-12-05 16:59:44,Arc,Google Gemini
2025-12-05 16:59:49,Arc,Google Gemini
2025-12-05 16:59:54,Arc,finetuning.ipynb - Colab
2025-12-05 16:59:59,Arc,finetuning.ipynb - Colab
2025-12-05 17:00:04,Arc,finetuning.ipynb - Colab
2025-12-05 17:00:09,Arc,finetuning.ipynb - Colab
2025-12-05 17:00:15,Arc,finetuning.ipynb - Colab
2025-12-05 17:00:20,Arc,finetuning.ipynb - Colab
2025-12-05 17:00:25,Arc,finetuning.ipynb - Colab
2025-12-05 17:00:30,Arc,finetuning.ipynb - Colab
2025-12-05 17:00:35,Arc,finetuning.ipynb - Colab
2025-12-05 17:00:41,Arc,finetuning.ipynb - Colab
2025-12-05 17:00:46,Arc,finetuning.ipynb - Colab
2025-12-05 17:00:51,Arc,finetuning.ipynb - Colab
2025-12-05 17:00:56,Arc,finetuning.ipynb - Colab
2025-12-05 17:01:01,Arc,finetuning.ipynb - Colab
2025-12-05 17:01:06,Arc,finetuning.ipynb - Colab
2025-12-05 17:01:12,Arc,finetuning.ipynb - Colab
2025-12-05 17:01:17,Arc,finetuning.ipynb - Colab
2025-12-05 17:01:22,Arc,finetuning.ipynb - Colab
2025-12-05 17:01:27,Arc,finetuning.ipynb - Colab
2025-12-05 17:01:32,Arc,finetuning.ipynb - Colab
2025-12-05 17:01:38,Arc,finetune.ipynb - Colab
2025-12-05 17:01:43,Arc,finetune.ipynb - Colab
2025-12-05 17:01:48,Arc,finetuning.ipynb - Colab
2025-12-05 17:01:53,Arc,finetuning.ipynb - Colab
2025-12-05 17:01:58,Arc,finetuning.ipynb - Colab
2025-12-05 17:02:03,Arc,finetuning.ipynb - Colab
2025-12-05 17:02:09,Arc,finetuning.ipynb - Colab
2025-12-05 17:02:14,Arc,finetuning.ipynb - Colab
2025-12-05 17:02:19,Arc,finetuning.ipynb - Colab
2025-12-05 17:02:24,Arc,finetuning.ipynb - Colab
2025-12-05 17:02:29,Arc,finetuning.ipynb - Colab
2025-12-05 17:02:35,Arc,finetuning.ipynb - Colab
2025-12-05 17:02:40,Arc,finetuning.ipynb - Colab
2025-12-05 17:02:45,Arc,finetuning.ipynb - Colab
2025-12-05 17:02:50,Arc,finetuning.ipynb - Colab
2025-12-05 17:02:55,Arc,finetuning.ipynb - Colab
2025-12-05 17:03:00,Arc,finetuning.ipynb - Colab
2025-12-05 17:03:06,Arc,finetuning.ipynb - Colab
2025-12-05 17:03:11,Arc,finetuning.ipynb - Colab
